,initial_pos,sc_lap,sc_decision,sc_laps_travelled,sc_laps_remaining,sc_tyre_compound,before_pit_pos,Temperature,Humidity,Altitude,Turns,RaceDistance,TrackLength,TeamAbility,DriverAbility,final_pos_gained
622,9.0,1.0,1.0,25.0,44.0,3.0,7.0,60.87,0.44,102.2,19.0,44.0,7.004,93.0,56.0,1.0
623,11.0,1.0,1.0,30.0,44.0,2.0,13.0,60.87,0.44,102.2,19.0,44.0,7.004,33.0,4.0,-3.0
624,3.0,1.0,1.0,23.0,44.0,3.0,4.0,60.87,0.44,102.2,19.0,44.0,7.004,0.0,49.0,-3.0
625,7.0,1.0,1.0,25.0,44.0,3.0,5.0,60.87,0.44,102.2,19.0,44.0,7.004,419.0,249.0,4.0
626,15.0,1.0,1.0,24.0,44.0,3.0,10.0,60.87,0.44,102.2,19.0,44.0,7.004,7.0,1.0,3.0
627,1.0,1.0,1.0,20.0,44.0,3.0,2.0,60.87,0.44,102.2,19.0,44.0,7.004,655.0,408.0,-1.0
628,19.0,1.0,1.0,21.0,44.0,1.0,14.0,60.87,0.44,102.2,19.0,44.0,7.004,122.0,53.0,8.0
629,17.0,1.0,1.0,1.0,44.0,2.0,15.0,60.87,0.44,102.2,19.0,44.0,7.004,655.0,247.0,13.0
630,17.0,32.0,1.0,11.0,21.0,1.0,15.0,81.4,0.41,11.3,18.0,52.0,5.891,62.0,12.0,6.0
631,6.0,32.0,0.0,2.0,21.0,2.0,6.0,81.4,0.41,11.3,18.0,52.0,5.891,419.0,170.0,1.0
632,2.0,32.0,1.0,12.0,21.0,1.0,1.0,81.4,0.41,11.3,18.0,52.0,5.891,571.0,320.0,1.0
633,3.0,32.0,1.0,19.0,21.0,1.0,4.0,81.4,0.41,11.3,18.0,52.0,5.891,571.0,251.0,0.0
634,14.0,32.0,1.0,12.0,21.0,1.0,12.0,81.4,0.41,11.3,18.0,52.0,5.891,33.0,29.0,1.0
635,12.0,32.0,1.0,19.0,21.0,1.0,13.0,81.4,0.41,11.3,18.0,52.0,5.891,52.0,62.0,2.0
636,13.0,32.0,1.0,19.0,21.0,1.0,7.0,81.4,0.41,11.3,18.0,52.0,5.891,62.0,50.0,5.0
637,19.0,32.0,0.0,2.0,21.0,2.0,17.0,81.4,0.41,11.3,18.0,52.0,5.891,7.0,6.0,7.0
638,7.0,32.0,0.0,7.0,21.0,1.0,11.0,81.4,0.41,11.3,18.0,52.0,5.891,93.0,56.0,-2.0
639,11.0,32.0,0.0,12.0,21.0,5.0,8.0,81.4,0.41,11.3,18.0,52.0,5.891,122.0,69.0,5.0
640,10.0,32.0,0.0,13.0,21.0,1.0,9.0,81.4,0.41,11.3,18.0,52.0,5.891,52.0,49.0,3.0
641,5.0,32.0,1.0,15.0,21.0,1.0,3.0,81.4,0.41,11.3,18.0,52.0,5.891,419.0,249.0,-10.0
642,18.0,32.0,0.0,11.0,21.0,1.0,16.0,81.4,0.41,11.3,18.0,52.0,5.891,7.0,1.0,4.0
643,1.0,32.0,0.0,7.0,21.0,1.0,5.0,81.4,0.41,11.3,18.0,52.0,5.891,655.0,408.0,-1.0
644,4.0,32.0,0.0,11.0,21.0,1.0,2.0,81.4,0.41,11.3,18.0,52.0,5.891,655.0,247.0,0.0
645,15.0,1.0,1.0,1.0,68.0,4.0,18.0,66.27,0.34,5.2,17.0,70.0,4.43,62.0,12.0,-1.0
646,6.0,1.0,0.0,16.0,68.0,5.0,5.0,66.27,0.34,5.2,17.0,70.0,4.43,419.0,170.0,2.0
647,1.0,1.0,0.0,36.0,68.0,4.0,1.0,66.27,0.34,5.2,17.0,70.0,4.43,571.0,320.0,0.0
648,5.0,1.0,0.0,31.0,68.0,4.0,6.0,66.27,0.34,5.2,17.0,70.0,4.43,571.0,251.0,-1.0
649,20.0,1.0,0.0,47.0,68.0,4.0,16.0,66.27,0.34,5.2,17.0,70.0,4.43,93.0,37.0,8.0
650,18.0,1.0,1.0,1.0,68.0,4.0,17.0,66.27,0.34,5.2,17.0,70.0,4.43,48.0,9.0,3.0
651,19.0,1.0,0.0,22.0,68.0,5.0,15.0,66.27,0.34,5.2,17.0,70.0,4.43,33.0,29.0,8.0
652,10.0,1.0,0.0,8.0,68.0,5.0,10.0,66.27,0.34,5.2,17.0,70.0,4.43,52.0,62.0,-4.0
653,13.0,1.0,0.0,18.0,68.0,5.0,11.0,66.27,0.34,5.2,17.0,70.0,4.43,48.0,39.0,3.0
654,11.0,1.0,0.0,21.0,68.0,4.0,12.0,66.27,0.34,5.2,17.0,70.0,4.43,93.0,56.0,-2.0
655,7.0,1.0,0.0,12.0,68.0,5.0,8.0,66.27,0.34,5.2,17.0,70.0,4.43,122.0,69.0,0.0
656,8.0,1.0,0.0,10.0,68.0,5.0,7.0,66.27,0.34,5.2,17.0,70.0,4.43,52.0,49.0,-1.0
657,3.0,1.0,0.0,15.0,68.0,5.0,3.0,66.27,0.34,5.2,17.0,70.0,4.43,419.0,249.0,0.0
658,17.0,1.0,0.0,25.0,68.0,3.0,13.0,66.27,0.34,5.2,17.0,70.0,4.43,7.0,1.0,0.0
659,4.0,1.0,0.0,15.0,68.0,4.0,4.0,66.27,0.34,5.2,17.0,70.0,4.43,655.0,408.0,-1.0
660,9.0,1.0,0.0,13.0,68.0,5.0,9.0,66.27,0.34,5.2,17.0,70.0,4.43,122.0,53.0,1.0
661,2.0,1.0,0.0,35.0,68.0,4.0,2.0,66.27,0.34,5.2,17.0,70.0,4.43,655.0,247.0,0.0
662,14.0,31.0,0.0,9.0,26.0,1.0,14.0,67.44,0.29,7.4,16.0,56.0,5.451,62.0,12.0,1.0
663,6.0,31.0,1.0,14.0,26.0,1.0,5.0,67.44,0.29,7.4,16.0,56.0,5.451,419.0,170.0,5.0
664,1.0,31.0,0.0,11.0,26.0,1.0,2.0,67.44,0.29,7.4,16.0,56.0,5.451,571.0,320.0,-7.0
665,2.0,31.0,0.0,4.0,26.0,1.0,6.0,67.44,0.29,7.4,16.0,56.0,5.451,571.0,251.0,-1.0
666,10.0,31.0,0.0,15.0,26.0,1.0,10.0,67.44,0.29,7.4,16.0,56.0,5.451,93.0,37.0,-7.0
667,20.0,31.0,0.0,2.0,26.0,1.0,19.0,67.44,0.29,7.4,16.0,56.0,5.451,48.0,9.0,4.0
668,17.0,31.0,1.0,11.0,26.0,2.0,16.0,67.44,0.29,7.4,16.0,56.0,5.451,33.0,29.0,-1.0
669,8.0,31.0,1.0,19.0,26.0,2.0,12.0,67.44,0.29,7.4,16.0,56.0,5.451,52.0,62.0,-4.0
670,13.0,31.0,0.0,2.0,26.0,1.0,13.0,67.44,0.29,7.4,16.0,56.0,5.451,62.0,50.0,6.0
671,19.0,31.0,0.0,10.0,26.0,1.0,18.0,67.44,0.29,7.4,16.0,56.0,5.451,48.0,39.0,0.0
672,18.0,31.0,0.0,8.0,26.0,1.0,15.0,67.44,0.29,7.4,16.0,56.0,5.451,7.0,6.0,4.0
673,11.0,31.0,0.0,7.0,26.0,1.0,8.0,67.44,0.29,7.4,16.0,56.0,5.451,93.0,56.0,1.0
674,7.0,31.0,1.0,18.0,26.0,1.0,7.0,67.44,0.29,7.4,16.0,56.0,5.451,122.0,69.0,1.0
675,15.0,31.0,0.0,1.0,26.0,1.0,20.0,67.44,0.29,7.4,16.0,56.0,5.451,33.0,4.0,-5.0
676,12.0,31.0,1.0,20.0,26.0,2.0,11.0,67.44,0.29,7.4,16.0,56.0,5.451,52.0,49.0,1.0
677,5.0,31.0,1.0,14.0,26.0,1.0,3.0,67.44,0.29,7.4,16.0,56.0,5.451,419.0,249.0,0.0
678,16.0,31.0,1.0,3.0,26.0,1.0,17.0,67.44,0.29,7.4,16.0,56.0,5.451,7.0,1.0,1.0
679,4.0,31.0,0.0,13.0,26.0,1.0,4.0,67.44,0.29,7.4,16.0,56.0,5.451,655.0,408.0,0.0
680,9.0,31.0,1.0,19.0,26.0,1.0,9.0,67.44,0.29,7.4,16.0,56.0,5.451,122.0,53.0,0.0
681,3.0,31.0,0.0,12.0,26.0,1.0,1.0,67.44,0.29,7.4,16.0,56.0,5.451,655.0,247.0,1.0
682,17.0,1.0,0.0,39.0,53.0,3.0,12.0,76.89,0.47,33.0,15.0,53.0,5.842,62.0,12.0,5.0
683,5.0,1.0,0.0,27.0,53.0,3.0,4.0,76.89,0.47,33.0,15.0,53.0,5.842,419.0,170.0,1.0
684,3.0,1.0,1.0,1.0,53.0,4.0,17.0,76.89,0.47,33.0,15.0,53.0,5.842,571.0,320.0,-2.0
685,6.0,1.0,0.0,33.0,53.0,4.0,7.0,76.89,0.47,33.0,15.0,53.0,5.842,571.0,251.0,3.0
686,10.0,1.0,0.0,33.0,53.0,4.0,8.0,76.89,0.47,33.0,15.0,53.0,5.842,93.0,37.0,-1.0
687,15.0,1.0,0.0,34.0,53.0,3.0,11.0,76.89,0.47,33.0,15.0,53.0,5.842,48.0,9.0,2.0
688,16.0,1.0,1.0,1.0,53.0,3.0,16.0,76.89,0.47,33.0,15.0,53.0,5.842,62.0,50.0,0.0
689,8.0,1.0,0.0,30.0,53.0,4.0,6.0,76.89,0.47,33.0,15.0,53.0,5.842,48.0,39.0,-2.0
690,19.0,1.0,1.0,1.0,53.0,4.0,14.0,76.89,0.47,33.0,15.0,53.0,5.842,7.0,6.0,2.0
691,9.0,1.0,0.0,27.0,53.0,4.0,5.0,76.89,0.47,33.0,15.0,53.0,5.842,93.0,56.0,3.0
692,12.0,1.0,0.0,36.0,53.0,2.0,10.0,76.89,0.47,33.0,15.0,53.0,5.842,122.0,69.0,3.0
693,20.0,1.0,0.0,37.0,53.0,4.0,13.0,76.89,0.47,33.0,15.0,53.0,5.842,33.0,4.0,6.0
694,4.0,1.0,0.0,24.0,53.0,3.0,2.0,76.89,0.47,33.0,15.0,53.0,5.842,419.0,249.0,2.0
695,18.0,1.0,1.0,1.0,53.0,4.0,15.0,76.89,0.47,33.0,15.0,53.0,5.842,7.0,1.0,3.0
696,1.0,1.0,0.0,32.0,53.0,3.0,1.0,76.89,0.47,33.0,15.0,53.0,5.842,655.0,408.0,0.0
697,7.0,1.0,0.0,25.0,53.0,4.0,3.0,76.89,0.47,33.0,15.0,53.0,5.842,122.0,53.0,-1.0
698,2.0,1.0,1.0,1.0,53.0,3.0,18.0,76.89,0.47,33.0,15.0,53.0,5.842,655.0,247.0,-5.0
699,17.0,51.0,0.0,11.0,3.0,4.0,12.0,76.89,0.47,33.0,15.0,53.0,5.842,62.0,12.0,5.0
700,5.0,51.0,0.0,23.0,3.0,2.0,4.0,76.89,0.47,33.0,15.0,53.0,5.842,419.0,170.0,1.0
701,3.0,51.0,0.0,11.0,3.0,4.0,5.0,76.89,0.47,33.0,15.0,53.0,5.842,571.0,320.0,-2.0
702,6.0,51.0,0.0,17.0,3.0,3.0,3.0,76.89,0.47,33.0,15.0,53.0,5.842,571.0,251.0,3.0
703,10.0,51.0,0.0,17.0,3.0,3.0,11.0,76.89,0.47,33.0,15.0,53.0,5.842,93.0,37.0,-1.0
704,15.0,51.0,0.0,16.0,3.0,4.0,13.0,76.89,0.47,33.0,15.0,53.0,5.842,48.0,9.0,2.0
705,8.0,51.0,0.0,20.0,3.0,3.0,10.0,76.89,0.47,33.0,15.0,53.0,5.842,48.0,39.0,-2.0
706,9.0,51.0,0.0,23.0,3.0,2.0,6.0,76.89,0.47,33.0,15.0,53.0,5.842,93.0,56.0,3.0
707,12.0,51.0,0.0,14.0,3.0,4.0,9.0,76.89,0.47,33.0,15.0,53.0,5.842,122.0,69.0,3.0
708,20.0,51.0,0.0,13.0,3.0,3.0,14.0,76.89,0.47,33.0,15.0,53.0,5.842,33.0,4.0,6.0
709,4.0,51.0,0.0,26.0,3.0,2.0,2.0,76.89,0.47,33.0,15.0,53.0,5.842,419.0,249.0,2.0
710,18.0,51.0,0.0,50.0,3.0,2.0,15.0,76.89,0.47,33.0,15.0,53.0,5.842,7.0,1.0,3.0
711,1.0,51.0,0.0,18.0,3.0,2.0,1.0,76.89,0.47,33.0,15.0,53.0,5.842,655.0,408.0,0.0
712,7.0,51.0,0.0,25.0,3.0,2.0,8.0,76.89,0.47,33.0,15.0,53.0,5.842,122.0,53.0,-1.0
713,2.0,51.0,0.0,12.0,3.0,3.0,7.0,76.89,0.47,33.0,15.0,53.0,5.842,655.0,247.0,-5.0
714,18.0,52.0,1.0,23.0,16.0,1.0,14.0,78.83,0.51,4.3,15.0,64.0,5.148,62.0,12.0,5.0
715,3.0,52.0,1.0,38.0,16.0,2.0,2.0,78.83,0.51,4.3,15.0,64.0,5.148,571.0,251.0,0.0
716,13.0,52.0,0.0,14.0,16.0,4.0,8.0,78.83,0.51,4.3,15.0,64.0,5.148,48.0,9.0,4.0
717,20.0,52.0,0.0,6.0,16.0,4.0,17.0,78.83,0.51,4.3,15.0,64.0,5.148,33.0,29.0,6.0
718,10.0,52.0,0.0,30.0,16.0,2.0,6.0,78.83,0.51,4.3,15.0,64.0,5.148,52.0,62.0,3.0
719,16.0,52.0,1.0,24.0,16.0,1.0,12.0,78.83,0.51,4.3,15.0,64.0,5.148,33.0,4.0,6.0
720,15.0,52.0,0.0,27.0,16.0,2.0,7.0,78.83,0.51,4.3,15.0,64.0,5.148,52.0,49.0,7.0
721,14.0,52.0,0.0,10.0,16.0,4.0,3.0,78.83,0.51,4.3,15.0,64.0,5.148,655.0,408.0,13.0
722,2.0,52.0,1.0,24.0,16.0,2.0,1.0,78.83,0.51,4.3,15.0,64.0,5.148,655.0,247.0,0.0
723,12.0,6.0,0.0,38.0,65.0,2.0,12.0,88.66,0.43,34.7,13.0,70.0,3.975,419.0,170.0,8.0
724,4.0,6.0,0.0,33.0,65.0,2.0,3.0,88.66,0.43,34.7,13.0,70.0,3.975,571.0,320.0,2.0
725,3.0,6.0,0.0,8.0,65.0,4.0,4.0,88.66,0.43,34.7,13.0,70.0,3.975,571.0,251.0,0.0
726,10.0,6.0,0.0,23.0,65.0,4.0,11.0,88.66,0.43,34.7,13.0,70.0,3.975,93.0,37.0,0.0
727,14.0,6.0,1.0,6.0,65.0,4.0,18.0,88.66,0.43,34.7,13.0,70.0,3.975,48.0,9.0,-1.0
728,6.0,6.0,0.0,26.0,65.0,4.0,5.0,88.66,0.43,34.7,13.0,70.0,3.975,33.0,29.0,0.0
729,18.0,6.0,0.0,16.0,65.0,4.0,15.0,88.66,0.43,34.7,13.0,70.0,3.975,52.0,62.0,4.0
730,11.0,6.0,0.0,33.0,65.0,2.0,10.0,88.66,0.43,34.7,13.0,70.0,3.975,62.0,50.0,3.0
731,20.0,6.0,0.0,41.0,65.0,1.0,17.0,88.66,0.43,34.7,13.0,70.0,3.975,7.0,6.0,3.0
732,9.0,6.0,0.0,25.0,65.0,4.0,6.0,88.66,0.43,34.7,13.0,70.0,3.975,93.0,56.0,2.0
733,13.0,6.0,0.0,17.0,65.0,2.0,9.0,88.66,0.43,34.7,13.0,70.0,3.975,122.0,69.0,1.0
734,8.0,6.0,0.0,18.0,65.0,4.0,8.0,88.66,0.43,34.7,13.0,70.0,3.975,33.0,4.0,-3.0
735,17.0,6.0,0.0,33.0,65.0,2.0,14.0,88.66,0.43,34.7,13.0,70.0,3.975,52.0,49.0,4.0
736,19.0,6.0,0.0,25.0,65.0,2.0,16.0,88.66,0.43,34.7,13.0,70.0,3.975,7.0,1.0,3.0
737,1.0,6.0,0.0,19.0,65.0,4.0,1.0,88.66,0.43,34.7,13.0,70.0,3.975,655.0,408.0,0.0
738,5.0,6.0,0.0,19.0,65.0,2.0,7.0,88.66,0.43,34.7,13.0,70.0,3.975,122.0,53.0,-4.0
739,2.0,6.0,0.0,9.0,65.0,4.0,2.0,88.66,0.43,34.7,13.0,70.0,3.975,655.0,247.0,-3.0
740,12.0,50.0,0.0,6.0,21.0,4.0,5.0,88.66,0.43,34.7,13.0,70.0,3.975,419.0,170.0,8.0
741,4.0,50.0,0.0,11.0,21.0,4.0,3.0,88.66,0.43,34.7,13.0,70.0,3.975,571.0,320.0,2.0
742,3.0,50.0,0.0,12.0,21.0,2.0,4.0,88.66,0.43,34.7,13.0,70.0,3.975,571.0,251.0,0.0
743,10.0,50.0,0.0,21.0,21.0,2.0,10.0,88.66,0.43,34.7,13.0,70.0,3.975,93.0,37.0,0.0
744,14.0,50.0,0.0,44.0,21.0,1.0,15.0,88.66,0.43,34.7,13.0,70.0,3.975,48.0,9.0,-1.0
745,6.0,50.0,0.0,18.0,21.0,2.0,6.0,88.66,0.43,34.7,13.0,70.0,3.975,33.0,29.0,0.0
746,18.0,50.0,0.0,28.0,21.0,2.0,14.0,88.66,0.43,34.7,13.0,70.0,3.975,52.0,62.0,4.0
747,11.0,50.0,0.0,11.0,21.0,1.0,8.0,88.66,0.43,34.7,13.0,70.0,3.975,62.0,50.0,3.0
748,20.0,50.0,0.0,3.0,21.0,4.0,17.0,88.66,0.43,34.7,13.0,70.0,3.975,7.0,6.0,3.0
749,9.0,50.0,0.0,19.0,21.0,2.0,7.0,88.66,0.43,34.7,13.0,70.0,3.975,93.0,56.0,2.0
750,13.0,50.0,1.0,27.0,21.0,1.0,12.0,88.66,0.43,34.7,13.0,70.0,3.975,122.0,69.0,1.0
751,8.0,50.0,0.0,26.0,21.0,1.0,11.0,88.66,0.43,34.7,13.0,70.0,3.975,33.0,4.0,-3.0
752,17.0,50.0,0.0,11.0,21.0,4.0,13.0,88.66,0.43,34.7,13.0,70.0,3.975,52.0,49.0,4.0
753,19.0,50.0,0.0,19.0,21.0,1.0,16.0,88.66,0.43,34.7,13.0,70.0,3.975,7.0,1.0,3.0
754,1.0,50.0,0.0,25.0,21.0,2.0,1.0,88.66,0.43,34.7,13.0,70.0,3.975,655.0,408.0,0.0
755,5.0,50.0,0.0,25.0,21.0,1.0,9.0,88.66,0.43,34.7,13.0,70.0,3.975,122.0,53.0,-4.0
756,2.0,50.0,0.0,35.0,21.0,2.0,2.0,88.66,0.43,34.7,13.0,70.0,3.975,655.0,247.0,-3.0
757,17.0,1.0,0.0,23.0,53.0,3.0,15.0,68.35,0.74,12.8,11.0,59.0,5.793,62.0,12.0,5.0
758,2.0,1.0,1.0,1.0,53.0,3.0,18.0,68.35,0.74,12.8,11.0,59.0,5.793,571.0,320.0,-2.0
759,1.0,1.0,0.0,27.0,53.0,3.0,1.0,68.35,0.74,12.8,11.0,59.0,5.793,571.0,251.0,-1.0
760,18.0,1.0,1.0,1.0,53.0,2.0,19.0,68.35,0.74,12.8,11.0,59.0,5.793,48.0,9.0,3.0
761,9.0,1.0,0.0,33.0,53.0,3.0,11.0,68.35,0.74,12.8,11.0,59.0,5.793,33.0,29.0,-5.0
762,14.0,1.0,0.0,38.0,53.0,3.0,13.0,68.35,0.74,12.8,11.0,59.0,5.793,0.0,62.0,7.0
763,15.0,1.0,0.0,33.0,53.0,2.0,14.0,68.35,0.74,12.8,11.0,59.0,5.793,48.0,39.0,4.0
764,10.0,1.0,0.0,34.0,53.0,3.0,8.0,68.35,0.74,12.8,11.0,59.0,5.793,7.0,6.0,1.0
765,11.0,1.0,0.0,3.0,53.0,2.0,12.0,68.35,0.74,12.8,11.0,59.0,5.793,93.0,56.0,-5.0
766,20.0,1.0,1.0,1.0,53.0,3.0,16.0,68.35,0.74,12.8,11.0,59.0,5.793,122.0,69.0,7.0
767,8.0,1.0,0.0,37.0,53.0,3.0,7.0,68.35,0.74,12.8,11.0,59.0,5.793,0.0,49.0,2.0
768,5.0,1.0,0.0,25.0,53.0,3.0,3.0,68.35,0.74,12.8,11.0,59.0,5.793,419.0,249.0,0.0
769,12.0,1.0,0.0,36.0,53.0,3.0,9.0,68.35,0.74,12.8,11.0,59.0,5.793,7.0,1.0,2.0
770,3.0,1.0,0.0,27.0,53.0,3.0,2.0,68.35,0.74,12.8,11.0,59.0,5.793,655.0,408.0,2.0
771,7.0,1.0,0.0,38.0,53.0,3.0,6.0,68.35,0.74,12.8,11.0,59.0,5.793,122.0,53.0,-1.0
772,4.0,1.0,0.0,35.0,53.0,3.0,4.0,68.35,0.74,12.8,11.0,59.0,5.793,655.0,247.0,1.0
773,19.0,4.0,0.0,19.0,50.0,2.0,19.0,79.92,0.67,40.4,18.0,53.0,5.807,62.0,12.0,4.0
774,15.0,4.0,0.0,19.0,50.0,2.0,10.0,79.92,0.67,40.4,18.0,53.0,5.807,419.0,170.0,11.0
775,8.0,4.0,0.0,22.0,50.0,3.0,4.0,79.92,0.67,40.4,18.0,53.0,5.807,571.0,320.0,2.0
776,4.0,4.0,0.0,13.0,50.0,3.0,5.0,79.92,0.67,40.4,18.0,53.0,5.807,571.0,251.0,-1.0
777,5.0,4.0,0.0,25.0,50.0,2.0,6.0,79.92,0.67,40.4,18.0,53.0,5.807,93.0,37.0,-3.0
778,20.0,4.0,0.0,1.0,50.0,2.0,18.0,79.92,0.67,40.4,18.0,53.0,5.807,48.0,9.0,8.0
779,7.0,4.0,0.0,25.0,50.0,3.0,7.0,79.92,0.67,40.4,18.0,53.0,5.807,33.0,29.0,-4.0
780,9.0,4.0,0.0,20.0,50.0,3.0,8.0,79.92,0.67,40.4,18.0,53.0,5.807,0.0,62.0,2.0
781,18.0,4.0,0.0,22.0,50.0,2.0,14.0,79.92,0.67,40.4,18.0,53.0,5.807,62.0,50.0,4.0
782,14.0,4.0,0.0,10.0,50.0,2.0,16.0,79.92,0.67,40.4,18.0,53.0,5.807,7.0,6.0,-3.0
783,6.0,4.0,0.0,24.0,50.0,3.0,12.0,79.92,0.67,40.4,18.0,53.0,5.807,33.0,4.0,-7.0
784,11.0,4.0,0.0,22.0,50.0,3.0,9.0,79.92,0.67,40.4,18.0,53.0,5.807,0.0,49.0,2.0
785,3.0,4.0,0.0,17.0,50.0,3.0,3.0,79.92,0.67,40.4,18.0,53.0,5.807,419.0,249.0,0.0
786,17.0,4.0,1.0,4.0,50.0,2.0,17.0,79.92,0.67,40.4,18.0,53.0,5.807,7.0,1.0,1.0
787,1.0,4.0,0.0,20.0,50.0,2.0,1.0,79.92,0.67,40.4,18.0,53.0,5.807,655.0,408.0,0.0
788,13.0,4.0,0.0,28.0,50.0,2.0,13.0,79.92,0.67,40.4,18.0,53.0,5.807,122.0,53.0,3.0
789,2.0,4.0,0.0,19.0,50.0,2.0,2.0,79.92,0.67,40.4,18.0,53.0,5.807,655.0,247.0,0.0
790,19.0,40.0,0.0,17.0,14.0,1.0,15.0,79.92,0.67,40.4,18.0,53.0,5.807,62.0,12.0,4.0
791,15.0,40.0,0.0,17.0,14.0,1.0,4.0,79.92,0.67,40.4,18.0,53.0,5.807,419.0,170.0,11.0
792,8.0,40.0,0.0,14.0,14.0,2.0,6.0,79.92,0.67,40.4,18.0,53.0,5.807,571.0,320.0,2.0
793,4.0,40.0,0.0,23.0,14.0,1.0,5.0,79.92,0.67,40.4,18.0,53.0,5.807,571.0,251.0,-1.0
794,5.0,40.0,0.0,11.0,14.0,1.0,7.0,79.92,0.67,40.4,18.0,53.0,5.807,93.0,37.0,-3.0
795,20.0,40.0,0.0,35.0,14.0,1.0,12.0,79.92,0.67,40.4,18.0,53.0,5.807,48.0,9.0,8.0
796,7.0,40.0,0.0,11.0,14.0,2.0,10.0,79.92,0.67,40.4,18.0,53.0,5.807,33.0,29.0,-4.0
797,9.0,40.0,0.0,16.0,14.0,2.0,8.0,79.92,0.67,40.4,18.0,53.0,5.807,0.0,62.0,2.0
798,18.0,40.0,0.0,14.0,14.0,1.0,14.0,79.92,0.67,40.4,18.0,53.0,5.807,62.0,50.0,4.0
799,14.0,40.0,0.0,1.0,14.0,3.0,17.0,79.92,0.67,40.4,18.0,53.0,5.807,7.0,6.0,-3.0
800,6.0,40.0,0.0,12.0,14.0,2.0,13.0,79.92,0.67,40.4,18.0,53.0,5.807,33.0,4.0,-7.0
801,11.0,40.0,0.0,14.0,14.0,1.0,9.0,79.92,0.67,40.4,18.0,53.0,5.807,0.0,49.0,2.0
802,3.0,40.0,0.0,19.0,14.0,2.0,3.0,79.92,0.67,40.4,18.0,53.0,5.807,419.0,249.0,0.0
803,17.0,40.0,0.0,2.0,14.0,3.0,16.0,79.92,0.67,40.4,18.0,53.0,5.807,7.0,1.0,1.0
804,1.0,40.0,0.0,16.0,14.0,1.0,1.0,79.92,0.67,40.4,18.0,53.0,5.807,655.0,408.0,0.0
805,13.0,40.0,0.0,8.0,14.0,1.0,11.0,79.92,0.67,40.4,18.0,53.0,5.807,122.0,53.0,3.0
806,2.0,40.0,0.0,17.0,14.0,1.0,2.0,79.92,0.67,40.4,18.0,53.0,5.807,655.0,247.0,0.0
807,15.0,5.0,0.0,7.0,67.0,4.0,14.0,65.61,0.53,2.8,17.0,71.0,4.304,62.0,12.0,7.0
808,4.0,5.0,0.0,12.0,67.0,4.0,4.0,65.61,0.53,2.8,17.0,71.0,4.304,571.0,320.0,2.0
809,6.0,5.0,0.0,12.0,67.0,4.0,6.0,65.61,0.53,2.8,17.0,71.0,4.304,571.0,251.0,3.0
810,18.0,5.0,0.0,39.0,67.0,3.0,16.0,65.61,0.53,2.8,17.0,71.0,4.304,93.0,37.0,2.0
811,10.0,5.0,0.0,11.0,67.0,5.0,10.0,65.61,0.53,2.8,17.0,71.0,4.304,48.0,9.0,1.0
812,20.0,5.0,1.0,5.0,67.0,5.0,17.0,65.61,0.53,2.8,17.0,71.0,4.304,33.0,29.0,10.0
813,9.0,5.0,0.0,8.0,67.0,5.0,9.0,65.61,0.53,2.8,17.0,71.0,4.304,48.0,39.0,2.0
814,17.0,5.0,0.0,5.0,67.0,4.0,12.0,65.61,0.53,2.8,17.0,71.0,4.304,7.0,6.0,5.0
815,16.0,5.0,0.0,38.0,67.0,3.0,13.0,65.61,0.53,2.8,17.0,71.0,4.304,93.0,56.0,1.0
816,7.0,5.0,0.0,7.0,67.0,5.0,8.0,65.61,0.53,2.8,17.0,71.0,4.304,122.0,69.0,1.0
817,14.0,5.0,0.0,4.0,67.0,4.0,18.0,65.61,0.53,2.8,17.0,71.0,4.304,33.0,4.0,0.0
818,11.0,5.0,0.0,4.0,67.0,3.0,19.0,65.61,0.53,2.8,17.0,71.0,4.304,0.0,49.0,0.0
819,2.0,5.0,0.0,8.0,67.0,4.0,1.0,65.61,0.53,2.8,17.0,71.0,4.304,419.0,249.0,1.0
820,19.0,5.0,0.0,6.0,67.0,4.0,15.0,65.61,0.53,2.8,17.0,71.0,4.304,7.0,1.0,6.0
821,3.0,5.0,0.0,6.0,67.0,4.0,2.0,65.61,0.53,2.8,17.0,71.0,4.304,655.0,408.0,-1.0
822,15.0,31.0,0.0,19.0,41.0,3.0,12.0,65.61,0.53,2.8,17.0,71.0,4.304,62.0,12.0,7.0
823,4.0,31.0,0.0,14.0,41.0,3.0,4.0,65.61,0.53,2.8,17.0,71.0,4.304,571.0,320.0,2.0
824,6.0,31.0,0.0,14.0,41.0,3.0,6.0,65.61,0.53,2.8,17.0,71.0,4.304,571.0,251.0,3.0
825,18.0,31.0,0.0,13.0,41.0,3.0,11.0,65.61,0.53,2.8,17.0,71.0,4.304,93.0,37.0,2.0
826,10.0,31.0,0.0,15.0,41.0,3.0,13.0,65.61,0.53,2.8,17.0,71.0,4.304,48.0,9.0,1.0
827,20.0,31.0,0.0,5.0,41.0,3.0,18.0,65.61,0.53,2.8,17.0,71.0,4.304,33.0,29.0,10.0
828,9.0,31.0,0.0,18.0,41.0,3.0,8.0,65.61,0.53,2.8,17.0,71.0,4.304,48.0,39.0,2.0
829,17.0,31.0,0.0,8.0,41.0,3.0,17.0,65.61,0.53,2.8,17.0,71.0,4.304,7.0,6.0,5.0
830,16.0,31.0,0.0,12.0,41.0,3.0,10.0,65.61,0.53,2.8,17.0,71.0,4.304,93.0,56.0,1.0
